"InstalledOn","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","CSName","Description","FixComments","HotFixID","InstallDate","InstalledBy","Name","ServicePackInEffect","Status"
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3122648"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3122648"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3122648","COMPUTERX","Security Update","","KB3122648",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3121461"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3121461"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3121461","COMPUTERX","Security Update","","KB3121461",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3121255"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3121255"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3121255","COMPUTERX","Update","","KB3121255",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3127220"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3127220"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3127220","COMPUTERX","Security Update","","KB3127220",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3126587"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3126587"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3126587","COMPUTERX","Security Update","","KB3126587",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3126446"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3126446"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3126446","COMPUTERX","Security Update","","KB3126446",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3109103"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3109103"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3109103","COMPUTERX","Security Update","","KB3109103",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3108664"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3108664"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3108664","COMPUTERX","Security Update","","KB3108664",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3108381"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3108381"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3108381","COMPUTERX","Security Update","","KB3108381",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3115858"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3115858"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3115858","COMPUTERX","Security Update","","KB3115858",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3110329"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3110329"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3110329","COMPUTERX","Security Update","","KB3110329",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3109560"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3109560"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3109560","COMPUTERX","Security Update","","KB3109560",,"DOMAIN\\userx",,"",
"4/17/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2849697"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2849697"",ServicePackInEffect=""""","http://go.microsoft.com/fwlink/?LinkId=133041","COMPUTERX","Update","","KB2849697",,"DOMAIN\\userx",,"",
